comp_id,employee_id,effective_date,salary,change_reason
1972,915,2025-12-31,94100.0,Merit
1973,917,2025-12-31,83500.0,Promotion
1974,921,2025-12-31,85000.0,Merit
1975,925,2025-12-31,119600.0,Merit
1976,928,2025-12-31,70600.0,Promotion
1977,929,2025-12-31,48100.0,Merit
1978,934,2025-12-31,72200.0,Merit
1979,950,2025-12-31,52100.0,Promotion
1980,958,2025-12-31,57900.0,Merit
1981,964,2025-12-31,68100.0,Promotion
1982,966,2025-12-31,54200.0,Merit
1983,973,2025-12-31,75900.0,Merit
1984,988,2025-12-31,68600.0,Promotion
1985,999,2025-12-31,53000.0,Merit
1986,1022,2025-12-31,59400.0,Merit
1987,1041,2025-12-31,67000.0,Merit
1988,1042,2025-12-31,85700.0,Merit
1989,1045,2025-12-31,56700.0,Promotion
1990,1046,2025-12-31,90400.0,Merit
1991,1048,2025-12-31,73300.0,Promotion
1992,1052,2025-12-31,152700.0,Merit
1993,1053,2025-12-31,112900.0,Merit
1994,1059,2025-12-31,85100.0,Promotion
1995,1076,2025-12-31,51400.0,Merit
1996,1078,2025-12-31,101300.0,Merit
1997,1085,2026-01-24,103400.0,New Hire
1998,1086,2026-01-09,57300.0,New Hire
1999,1087,2026-01-21,75700.0,New Hire
2000,1088,2026-01-04,78000.0,New Hire
2001,1089,2026-01-12,113000.0,New Hire
2002,1090,2026-01-01,45700.0,New Hire
2003,1091,2026-01-17,80500.0,New Hire
2004,1092,2026-01-22,46000.0,New Hire
2005,1093,2026-01-13,89900.0,New Hire
2006,1094,2026-01-10,75900.0,New Hire
2007,1095,2026-01-02,69700.0,New Hire
2008,1096,2026-01-02,52200.0,New Hire
2009,1097,2026-01-12,111200.0,New Hire
2010,1098,2026-01-14,119600.0,New Hire
2011,1099,2026-01-02,71900.0,New Hire
2012,1100,2026-01-29,56000.0,New Hire
2013,1101,2026-01-10,44300.0,New Hire
2014,1102,2026-01-19,106200.0,New Hire
2015,1103,2026-01-12,73500.0,New Hire
2016,1104,2026-01-05,83700.0,New Hire
2017,1105,2026-01-13,60300.0,New Hire
2018,1106,2026-01-14,48400.0,New Hire
2019,1107,2026-01-15,148000.0,New Hire
2020,1108,2026-01-04,81600.0,New Hire
2021,1109,2026-01-28,82100.0,New Hire
2022,1110,2026-01-21,50300.0,New Hire
2023,1111,2026-01-25,106800.0,New Hire
2024,1112,2026-01-05,60800.0,New Hire
2025,1113,2026-01-14,70500.0,New Hire
2026,1114,2026-01-05,92500.0,New Hire
2027,1115,2026-01-13,69900.0,New Hire
2028,1116,2026-01-31,55600.0,New Hire
2029,1117,2026-01-20,46900.0,New Hire
2030,1118,2026-01-24,100400.0,New Hire
2031,1119,2026-01-03,42400.0,New Hire
2032,1120,2026-01-02,59200.0,New Hire
2033,1121,2026-01-13,61900.0,New Hire
2034,1122,2026-02-07,75400.0,New Hire
2035,1123,2026-02-21,50900.0,New Hire
2036,1124,2026-02-04,65700.0,New Hire
2037,1125,2026-02-10,80900.0,New Hire
2038,1126,2026-02-28,60000.0,New Hire
2039,1127,2026-02-22,55200.0,New Hire
2040,1128,2026-02-09,60500.0,New Hire
2041,1129,2026-02-19,51800.0,New Hire
2042,1130,2026-02-04,46400.0,New Hire
2043,1131,2026-02-19,51900.0,New Hire
2044,1132,2026-02-03,91800.0,New Hire
2045,1133,2026-02-09,108000.0,New Hire
2046,1134,2026-02-10,52600.0,New Hire
2047,1135,2026-02-19,48800.0,New Hire
2048,1136,2026-02-14,55800.0,New Hire
2049,1137,2026-02-27,42100.0,New Hire
2050,1138,2026-02-22,47800.0,New Hire
2051,1139,2026-02-14,142800.0,New Hire
2052,1140,2026-02-24,101500.0,New Hire
2053,1141,2026-02-17,48500.0,New Hire
2054,1142,2026-02-27,90400.0,New Hire
2055,1143,2026-02-11,97200.0,New Hire
2056,1144,2026-02-23,56700.0,New Hire
2057,1145,2026-02-28,93400.0,New Hire
2058,1146,2026-02-25,100900.0,New Hire
2059,1147,2026-02-19,71200.0,New Hire
2060,1148,2026-02-16,43100.0,New Hire
2061,1149,2026-02-18,70700.0,New Hire
2062,1150,2026-02-15,116900.0,New Hire
2063,1151,2026-02-13,44600.0,New Hire
2064,1152,2026-02-10,59600.0,New Hire
2065,1153,2026-03-07,122600.0,New Hire
2066,1154,2026-03-26,47800.0,New Hire
2067,1155,2026-03-21,60100.0,New Hire
2068,1156,2026-03-02,71100.0,New Hire
2069,1157,2026-03-30,66500.0,New Hire
2070,1158,2026-03-12,118000.0,New Hire
2071,1159,2026-03-31,62900.0,New Hire
2072,1160,2026-03-08,67800.0,New Hire
2073,1161,2026-03-09,67800.0,New Hire
2074,1162,2026-03-20,66700.0,New Hire
2075,1163,2026-03-28,47600.0,New Hire
2076,1164,2026-03-15,89100.0,New Hire
2077,1165,2026-03-29,46700.0,New Hire
2078,1166,2026-03-27,51200.0,New Hire
2079,1167,2026-03-16,62100.0,New Hire
2080,1168,2026-03-22,93900.0,New Hire
2081,1169,2026-03-17,43900.0,New Hire
2082,1170,2026-03-18,85300.0,New Hire
2083,1171,2026-03-23,96700.0,New Hire
2084,1172,2026-03-06,62800.0,New Hire
2085,1173,2026-03-25,59600.0,New Hire
2086,1174,2026-03-05,90000.0,New Hire
2087,1175,2026-03-23,85300.0,New Hire
2088,1176,2026-03-03,69800.0,New Hire
2089,1177,2026-03-18,101500.0,New Hire
2090,3,2026-03-31,140200.0,Merit
2091,23,2026-03-31,164200.0,Merit
2092,30,2026-03-31,138600.0,Promotion
2093,59,2026-03-31,59200.0,Promotion
2094,66,2026-03-31,67500.0,Promotion
2095,121,2026-03-31,110000.0,Merit
2096,133,2026-03-31,122100.0,Merit
2097,149,2026-03-31,105400.0,Merit
2098,152,2026-03-31,121200.0,Merit
2099,162,2026-03-31,80200.0,Promotion
2100,180,2026-03-31,76500.0,Promotion
2101,192,2026-03-31,68500.0,Merit
2102,205,2026-03-31,110800.0,Promotion
2103,209,2026-03-31,67800.0,Merit
2104,253,2026-03-31,103600.0,Promotion
2105,278,2026-03-31,87800.0,Merit
2106,284,2026-03-31,79000.0,Merit
2107,298,2026-03-31,162400.0,Merit
2108,308,2026-03-31,63100.0,Merit
2109,325,2026-03-31,77100.0,Merit
2110,335,2026-03-31,82800.0,Merit
2111,347,2026-03-31,64800.0,Merit
2112,351,2026-03-31,57700.0,Merit
2113,352,2026-03-31,61500.0,Merit
2114,360,2026-03-31,116000.0,Merit
2115,375,2026-03-31,103100.0,Promotion
2116,379,2026-03-31,51800.0,Promotion
2117,389,2026-03-31,53900.0,Merit
2118,401,2026-03-31,171000.0,Merit
2119,430,2026-03-31,72800.0,Promotion
2120,446,2026-03-31,62100.0,Promotion
2121,449,2026-03-31,119100.0,Merit
2122,463,2026-03-31,56400.0,Promotion
2123,469,2026-03-31,56600.0,Merit
2124,505,2026-03-31,57200.0,Merit
2125,518,2026-03-31,75000.0,Promotion
2126,524,2026-03-31,58200.0,Merit
2127,543,2026-03-31,55500.0,Promotion
2128,566,2026-03-31,52900.0,Merit
2129,569,2026-03-31,77900.0,Merit
2130,588,2026-03-31,110100.0,Promotion
2131,600,2026-03-31,92200.0,Merit
2132,605,2026-03-31,119400.0,Promotion
2133,614,2026-03-31,189200.0,Merit
2134,637,2026-03-31,66600.0,Merit
2135,641,2026-03-31,57900.0,Merit
2136,643,2026-03-31,99800.0,Merit
2137,663,2026-03-31,120000.0,Merit
2138,669,2026-03-31,75500.0,Merit
2139,675,2026-03-31,76400.0,Merit
2140,713,2026-03-31,85800.0,Merit
2141,714,2026-03-31,58300.0,Promotion
2142,720,2026-03-31,47200.0,Promotion
2143,723,2026-03-31,77800.0,Merit
2144,743,2026-03-31,184500.0,Merit
2145,745,2026-03-31,112300.0,Promotion
2146,771,2026-03-31,86200.0,Merit
2147,772,2026-03-31,122400.0,Merit
2148,788,2026-03-31,100800.0,Merit
2149,806,2026-03-31,106100.0,Merit
2150,812,2026-03-31,59400.0,Merit
2151,818,2026-03-31,58300.0,Promotion
2152,828,2026-03-31,109400.0,Merit
2153,843,2026-03-31,64100.0,Merit
2154,846,2026-03-31,48800.0,Merit
2155,851,2026-03-31,78400.0,Merit
2156,869,2026-03-31,95500.0,Merit
2157,886,2026-03-31,52300.0,Merit
2158,890,2026-03-31,87500.0,Promotion
2159,895,2026-03-31,108900.0,Promotion
2160,897,2026-03-31,63400.0,Merit
2161,906,2026-03-31,68400.0,Merit
2162,916,2026-03-31,48900.0,Promotion
2163,923,2026-03-31,134000.0,Merit
2164,926,2026-03-31,52100.0,Merit
2165,933,2026-03-31,60500.0,Merit
2166,939,2026-03-31,92000.0,Merit
2167,974,2026-03-31,62100.0,Merit
2168,1015,2026-03-31,104400.0,Promotion
2169,1045,2026-03-31,61100.0,Merit
2170,1048,2026-03-31,81300.0,Merit
2171,1049,2026-03-31,70300.0,Promotion
2172,1058,2026-03-31,63000.0,Promotion
2173,1068,2026-03-31,56900.0,Promotion
2174,1069,2026-03-31,74300.0,Merit
2175,1076,2026-03-31,55000.0,Merit
2176,1086,2026-03-31,61400.0,Merit
2177,1093,2026-03-31,98400.0,Promotion
2178,1094,2026-03-31,82100.0,Promotion
2179,1096,2026-03-31,56800.0,Merit
2180,1097,2026-03-31,123400.0,Promotion
2181,1123,2026-03-31,55600.0,Merit
2182,1129,2026-03-31,54800.0,Merit
2183,1134,2026-03-31,56200.0,Merit
2184,1148,2026-03-31,47300.0,Merit
2185,1153,2026-03-31,129100.0,Promotion
2186,1154,2026-03-31,53500.0,Merit
2187,1163,2026-03-31,51600.0,Promotion
2188,1175,2026-03-31,93800.0,Promotion
2189,1178,2026-04-12,85000.0,New Hire
2190,1179,2026-04-11,72300.0,New Hire
2191,1180,2026-04-04,75200.0,New Hire
2192,1181,2026-04-07,151800.0,New Hire
2193,1182,2026-04-15,107600.0,New Hire
2194,1183,2026-04-03,61500.0,New Hire
2195,1184,2026-04-02,72000.0,New Hire
2196,1185,2026-04-09,157800.0,New Hire
2197,1186,2026-04-06,118800.0,New Hire
2198,1187,2026-04-05,61300.0,New Hire
2199,1188,2026-04-28,42700.0,New Hire
2200,1189,2026-04-12,80600.0,New Hire
2201,1190,2026-04-08,78100.0,New Hire
2202,1191,2026-04-28,53000.0,New Hire
2203,1192,2026-04-25,95000.0,New Hire
2204,1193,2026-04-14,99700.0,New Hire
2205,1194,2026-04-29,159900.0,New Hire
2206,1195,2026-04-07,98900.0,New Hire
2207,1196,2026-04-02,90800.0,New Hire
2208,1197,2026-04-18,46800.0,New Hire
2209,1198,2026-05-03,92500.0,New Hire
2210,1199,2026-05-10,92500.0,New Hire
2211,1200,2026-05-16,52000.0,New Hire
2212,1201,2026-05-14,59300.0,New Hire
2213,1202,2026-05-01,64500.0,New Hire
2214,1203,2026-05-13,66500.0,New Hire
2215,1204,2026-05-11,92500.0,New Hire
2216,1205,2026-05-08,46100.0,New Hire
2217,1206,2026-05-03,101400.0,New Hire
2218,1207,2026-05-06,104100.0,New Hire
2219,1208,2026-05-13,44600.0,New Hire
2220,1209,2026-05-30,58000.0,New Hire
2221,1210,2026-05-13,61700.0,New Hire
2222,1211,2026-05-04,91300.0,New Hire
2223,1212,2026-05-09,106400.0,New Hire
2224,1213,2026-05-24,109000.0,New Hire
2225,1214,2026-06-05,70000.0,New Hire
2226,1215,2026-06-30,134600.0,New Hire
2227,1216,2026-06-23,86300.0,New Hire
2228,1217,2026-06-23,67400.0,New Hire
2229,1218,2026-06-18,96200.0,New Hire
2230,1219,2026-06-30,78100.0,New Hire
2231,1220,2026-06-22,84300.0,New Hire
2232,1221,2026-06-05,84000.0,New Hire
2233,1222,2026-06-23,45300.0,New Hire
2234,1223,2026-06-06,60800.0,New Hire
2235,1224,2026-06-01,66800.0,New Hire
2236,1225,2026-06-19,66800.0,New Hire
2237,1226,2026-06-10,104500.0,New Hire
2238,30,2026-06-30,146700.0,Promotion
2239,76,2026-06-30,116200.0,Promotion
2240,106,2026-06-30,78800.0,Promotion
2241,124,2026-06-30,62800.0,Merit
2242,214,2026-06-30,66400.0,Promotion
2243,231,2026-06-30,86000.0,Merit
2244,233,2026-06-30,69200.0,Merit
2245,250,2026-06-30,77700.0,Merit
2246,259,2026-06-30,98600.0,Promotion
2247,288,2026-06-30,66600.0,Promotion
2248,294,2026-06-30,131300.0,Promotion
2249,302,2026-06-30,61300.0,Merit
2250,314,2026-06-30,58400.0,Merit
2251,325,2026-06-30,80200.0,Merit
2252,327,2026-06-30,63000.0,Merit
2253,366,2026-06-30,83500.0,Promotion
2254,368,2026-06-30,75700.0,Merit
2255,369,2026-06-30,92900.0,Promotion
2256,375,2026-06-30,112500.0,Merit
2257,409,2026-06-30,134200.0,Merit
2258,438,2026-06-30,104100.0,Merit
2259,440,2026-06-30,73200.0,Promotion
2260,460,2026-06-30,80900.0,Promotion
2261,463,2026-06-30,61200.0,Merit
2262,482,2026-06-30,70100.0,Merit
2263,486,2026-06-30,97700.0,Promotion
2264,491,2026-06-30,56700.0,Merit
2265,499,2026-06-30,93600.0,Promotion
2266,505,2026-06-30,62800.0,Promotion
2267,522,2026-06-30,126200.0,Promotion
2268,532,2026-06-30,86800.0,Promotion
2269,548,2026-06-30,163100.0,Promotion
2270,553,2026-06-30,138400.0,Promotion
2271,572,2026-06-30,46200.0,Merit
2272,579,2026-06-30,176600.0,Merit
2273,593,2026-06-30,57200.0,Merit
2274,600,2026-06-30,101000.0,Merit
2275,601,2026-06-30,102300.0,Promotion
2276,608,2026-06-30,72900.0,Promotion
2277,624,2026-06-30,58300.0,Promotion
2278,638,2026-06-30,95500.0,Merit
2279,643,2026-06-30,107900.0,Merit
2280,644,2026-06-30,77800.0,Promotion
2281,651,2026-06-30,117200.0,Promotion
2282,672,2026-06-30,93100.0,Promotion
2283,680,2026-06-30,71600.0,Merit
2284,698,2026-06-30,113100.0,Promotion
2285,700,2026-06-30,95500.0,Promotion
2286,702,2026-06-30,57300.0,Merit
2287,703,2026-06-30,58900.0,Promotion
2288,725,2026-06-30,77300.0,Promotion
2289,726,2026-06-30,59800.0,Merit
2290,743,2026-06-30,194500.0,Promotion
2291,780,2026-06-30,57100.0,Merit
2292,782,2026-06-30,94000.0,Promotion
2293,794,2026-06-30,47500.0,Merit
2294,810,2026-06-30,63100.0,Promotion
2295,826,2026-06-30,67900.0,Merit
2296,829,2026-06-30,103300.0,Merit
2297,843,2026-06-30,69200.0,Merit
2298,847,2026-06-30,132500.0,Merit
2299,848,2026-06-30,60100.0,Merit
2300,858,2026-06-30,96500.0,Promotion
2301,874,2026-06-30,93800.0,Merit
2302,903,2026-06-30,53500.0,Promotion
2303,904,2026-06-30,123300.0,Merit
2304,905,2026-06-30,189200.0,Merit
2305,925,2026-06-30,130900.0,Merit
2306,957,2026-06-30,101300.0,Merit
2307,970,2026-06-30,79000.0,Promotion
2308,972,2026-06-30,132800.0,Merit
2309,977,2026-06-30,45700.0,Merit
2310,994,2026-06-30,96100.0,Merit
2311,995,2026-06-30,69600.0,Merit
2312,1000,2026-06-30,53900.0,Promotion
2313,1005,2026-06-30,118300.0,Merit
2314,1010,2026-06-30,87100.0,Merit
2315,1023,2026-06-30,67900.0,Promotion
2316,1027,2026-06-30,54100.0,Merit
2317,1057,2026-06-30,63900.0,Promotion
2318,1069,2026-06-30,82100.0,Merit
2319,1074,2026-06-30,168300.0,Promotion
2320,1075,2026-06-30,51400.0,Merit
2321,1084,2026-06-30,106400.0,Merit
2322,1092,2026-06-30,49500.0,Merit
2323,1094,2026-06-30,91700.0,Promotion
2324,1107,2026-06-30,154500.0,Promotion
2325,1140,2026-06-30,110700.0,Merit
2326,1145,2026-06-30,103300.0,Merit
2327,1146,2026-06-30,106900.0,Merit
2328,1155,2026-06-30,63200.0,Merit
2329,1163,2026-06-30,54100.0,Merit
2330,1166,2026-06-30,53700.0,Merit
2331,1189,2026-06-30,88500.0,Merit
2332,1192,2026-06-30,102100.0,Merit
2333,1207,2026-06-30,116400.0,Merit
2334,1218,2026-06-30,107200.0,Merit
2335,1227,2026-07-10,88000.0,New Hire
2336,1228,2026-07-24,61600.0,New Hire
2337,1229,2026-07-17,81100.0,New Hire
2338,1230,2026-07-20,51500.0,New Hire
2339,1231,2026-07-12,85200.0,New Hire
2340,1232,2026-07-09,123800.0,New Hire
2341,1233,2026-07-15,56700.0,New Hire
2342,1234,2026-07-20,60700.0,New Hire
2343,1235,2026-07-11,94600.0,New Hire
2344,1236,2026-07-22,43300.0,New Hire
2345,1237,2026-07-12,78600.0,New Hire
2346,1238,2026-07-06,89500.0,New Hire
2347,1239,2026-07-29,109700.0,New Hire
2348,1240,2026-07-03,130100.0,New Hire
2349,1241,2026-08-19,81200.0,New Hire
2350,1242,2026-08-14,70800.0,New Hire
2351,1243,2026-08-07,69200.0,New Hire
2352,1244,2026-08-17,71100.0,New Hire
2353,1245,2026-08-10,43900.0,New Hire
2354,1246,2026-08-13,46300.0,New Hire
2355,1247,2026-08-17,104100.0,New Hire
2356,1248,2026-08-30,67600.0,New Hire
2357,1249,2026-08-09,67300.0,New Hire
2358,1250,2026-08-15,88900.0,New Hire
2359,1251,2026-08-13,104500.0,New Hire
2360,1252,2026-08-24,69700.0,New Hire
2361,1253,2026-08-03,64100.0,New Hire
