survey_id,employee_id,survey_wave,survey_date,engagement_score,satisfaction_score
1587,751,2024-Fall,2024-10-17,5.2,8.1
1588,752,2024-Fall,2024-10-18,7.3,8.7
1589,755,2024-Fall,2024-10-26,9.1,7.7
1590,757,2024-Fall,2024-10-03,6.4,5.5
1591,2,2025-Spring,2025-04-06,8.2,5.8
1592,3,2025-Spring,2025-04-09,4.4,8.5
1593,4,2025-Spring,2025-04-28,3.7,6.1
1594,10,2025-Spring,2025-04-25,7.8,4.1
1595,11,2025-Spring,2025-04-27,6.2,4.6
1596,12,2025-Spring,2025-04-21,5.6,3.6
1597,16,2025-Spring,2025-04-27,8.9,4.9
1598,17,2025-Spring,2025-04-10,5.9,6.0
1599,18,2025-Spring,2025-04-30,9.5,5.6
1600,20,2025-Spring,2025-04-26,7.1,7.8
1601,21,2025-Spring,2025-04-26,5.6,8.5
1602,22,2025-Spring,2025-04-21,4.4,7.2
1603,23,2025-Spring,2025-04-05,7.4,8.4
1604,25,2025-Spring,2025-04-01,8.8,9.4
1605,27,2025-Spring,2025-04-19,5.9,5.8
1606,30,2025-Spring,2025-04-29,4.3,9.7
1607,31,2025-Spring,2025-04-05,7.1,8.4
1608,32,2025-Spring,2025-04-25,7.6,9.6
1609,34,2025-Spring,2025-04-09,5.9,6.3
1610,35,2025-Spring,2025-04-02,4.9,4.4
1611,36,2025-Spring,2025-04-18,8.4,3.4
1612,39,2025-Spring,2025-04-23,3.9,6.5
1613,40,2025-Spring,2025-04-10,8.0,9.7
1614,44,2025-Spring,2025-04-08,3.8,4.8
1615,45,2025-Spring,2025-04-19,5.9,8.4
1616,47,2025-Spring,2025-04-15,7.7,7.4
1617,48,2025-Spring,2025-04-26,9.7,8.6
1618,50,2025-Spring,2025-04-13,7.0,3.0
1619,52,2025-Spring,2025-04-28,8.1,9.2
1620,53,2025-Spring,2025-04-16,7.6,4.8
1621,54,2025-Spring,2025-04-20,5.2,9.6
1622,59,2025-Spring,2025-04-02,5.8,3.7
1623,61,2025-Spring,2025-04-29,5.1,4.7
1624,62,2025-Spring,2025-04-10,4.5,9.7
1625,63,2025-Spring,2025-04-15,5.1,7.9
1626,66,2025-Spring,2025-04-08,5.6,7.3
1627,67,2025-Spring,2025-04-17,5.7,9.4
1628,70,2025-Spring,2025-04-11,6.1,7.3
1629,71,2025-Spring,2025-04-11,9.0,6.7
1630,72,2025-Spring,2025-04-03,7.4,9.7
1631,78,2025-Spring,2025-04-30,6.5,5.9
1632,82,2025-Spring,2025-04-28,6.6,7.0
1633,88,2025-Spring,2025-04-07,7.0,3.0
1634,89,2025-Spring,2025-04-24,8.5,7.2
1635,91,2025-Spring,2025-04-27,6.6,3.3
1636,94,2025-Spring,2025-04-20,4.0,4.8
1637,96,2025-Spring,2025-04-27,7.6,8.7
1638,97,2025-Spring,2025-04-27,8.3,5.5
1639,98,2025-Spring,2025-04-11,8.8,6.2
1640,101,2025-Spring,2025-04-20,6.2,9.5
1641,106,2025-Spring,2025-04-29,9.7,8.6
1642,107,2025-Spring,2025-04-28,3.5,6.3
1643,111,2025-Spring,2025-04-08,3.8,3.5
1644,112,2025-Spring,2025-04-05,9.2,9.7
1645,116,2025-Spring,2025-04-18,7.2,5.0
1646,119,2025-Spring,2025-04-15,4.2,9.8
1647,121,2025-Spring,2025-04-27,4.5,4.9
1648,122,2025-Spring,2025-04-05,6.3,4.7
1649,123,2025-Spring,2025-04-14,6.2,5.4
1650,125,2025-Spring,2025-04-07,6.0,9.1
1651,128,2025-Spring,2025-04-01,6.1,4.0
1652,129,2025-Spring,2025-04-11,5.6,5.9
1653,135,2025-Spring,2025-04-13,7.5,6.2
1654,136,2025-Spring,2025-04-15,8.1,3.8
1655,138,2025-Spring,2025-04-12,9.2,8.7
1656,142,2025-Spring,2025-04-02,6.2,3.0
1657,144,2025-Spring,2025-04-03,8.4,9.6
1658,145,2025-Spring,2025-04-17,4.1,5.6
1659,147,2025-Spring,2025-04-26,4.6,4.6
1660,149,2025-Spring,2025-04-26,4.9,7.7
1661,151,2025-Spring,2025-04-21,8.9,4.9
1662,152,2025-Spring,2025-04-19,7.9,9.6
1663,154,2025-Spring,2025-04-16,8.7,9.1
1664,155,2025-Spring,2025-04-07,4.4,3.7
1665,156,2025-Spring,2025-04-02,4.4,4.2
1666,160,2025-Spring,2025-04-17,8.4,7.3
1667,163,2025-Spring,2025-04-05,8.0,5.1
1668,166,2025-Spring,2025-04-03,5.5,5.1
1669,167,2025-Spring,2025-04-25,5.5,3.3
1670,168,2025-Spring,2025-04-10,6.0,5.5
1671,169,2025-Spring,2025-04-14,4.8,4.6
1672,170,2025-Spring,2025-04-23,8.4,7.8
1673,171,2025-Spring,2025-04-23,9.0,3.0
1674,176,2025-Spring,2025-04-25,9.7,4.6
1675,178,2025-Spring,2025-04-21,4.4,8.3
1676,180,2025-Spring,2025-04-24,5.2,3.4
1677,182,2025-Spring,2025-04-23,9.0,4.2
1678,185,2025-Spring,2025-04-07,9.3,7.3
1679,186,2025-Spring,2025-04-16,4.1,7.4
1680,188,2025-Spring,2025-04-17,4.2,5.6
1681,190,2025-Spring,2025-04-02,5.7,3.6
1682,192,2025-Spring,2025-04-23,8.4,4.6
1683,195,2025-Spring,2025-04-02,7.8,7.9
1684,198,2025-Spring,2025-04-25,5.9,8.2
1685,200,2025-Spring,2025-04-23,7.6,6.3
1686,202,2025-Spring,2025-04-29,5.9,7.4
1687,203,2025-Spring,2025-04-20,8.0,4.8
1688,204,2025-Spring,2025-04-13,5.7,7.9
1689,205,2025-Spring,2025-04-30,9.8,5.4
1690,206,2025-Spring,2025-04-24,5.6,4.4
1691,208,2025-Spring,2025-04-22,6.6,9.4
1692,209,2025-Spring,2025-04-12,3.5,4.8
1693,210,2025-Spring,2025-04-01,6.5,9.0
1694,211,2025-Spring,2025-04-05,7.6,7.9
1695,212,2025-Spring,2025-04-19,7.7,4.1
1696,213,2025-Spring,2025-04-05,9.7,8.6
1697,214,2025-Spring,2025-04-26,8.2,9.5
1698,216,2025-Spring,2025-04-14,6.7,8.9
1699,219,2025-Spring,2025-04-20,9.1,8.4
1700,220,2025-Spring,2025-04-01,7.2,3.5
1701,221,2025-Spring,2025-04-19,3.5,6.8
1702,222,2025-Spring,2025-04-02,3.8,4.3
1703,223,2025-Spring,2025-04-23,6.1,4.1
1704,224,2025-Spring,2025-04-30,8.8,7.5
1705,226,2025-Spring,2025-04-27,6.6,6.4
1706,227,2025-Spring,2025-04-09,7.7,6.2
1707,229,2025-Spring,2025-04-29,9.5,3.7
1708,231,2025-Spring,2025-04-21,7.6,8.0
1709,233,2025-Spring,2025-04-01,9.6,6.1
1710,234,2025-Spring,2025-04-20,5.8,7.7
1711,235,2025-Spring,2025-04-04,9.7,8.6
1712,236,2025-Spring,2025-04-12,9.0,9.1
1713,237,2025-Spring,2025-04-07,5.8,4.6
1714,242,2025-Spring,2025-04-26,5.3,6.6
1715,244,2025-Spring,2025-04-06,5.7,3.3
1716,245,2025-Spring,2025-04-14,6.4,4.8
1717,249,2025-Spring,2025-04-21,6.5,5.5
1718,250,2025-Spring,2025-04-05,8.1,6.3
1719,251,2025-Spring,2025-04-17,6.3,9.7
1720,252,2025-Spring,2025-04-20,5.0,8.9
1721,253,2025-Spring,2025-04-20,7.7,9.4
1722,254,2025-Spring,2025-04-10,4.9,4.6
1723,255,2025-Spring,2025-04-19,7.2,8.1
1724,259,2025-Spring,2025-04-05,8.4,8.7
1725,260,2025-Spring,2025-04-02,7.9,9.1
1726,262,2025-Spring,2025-04-19,4.3,5.6
1727,263,2025-Spring,2025-04-19,4.1,5.9
1728,264,2025-Spring,2025-04-07,4.8,4.6
1729,265,2025-Spring,2025-04-21,4.0,8.2
1730,266,2025-Spring,2025-04-07,3.7,7.4
1731,267,2025-Spring,2025-04-17,8.5,7.9
1732,268,2025-Spring,2025-04-08,5.0,8.7
1733,269,2025-Spring,2025-04-23,4.6,3.9
1734,271,2025-Spring,2025-04-25,7.0,6.3
1735,272,2025-Spring,2025-04-04,4.2,6.8
1736,274,2025-Spring,2025-04-28,7.7,4.3
1737,277,2025-Spring,2025-04-08,7.1,4.1
1738,278,2025-Spring,2025-04-19,4.9,6.0
1739,279,2025-Spring,2025-04-14,5.6,9.3
1740,284,2025-Spring,2025-04-09,7.8,8.5
1741,285,2025-Spring,2025-04-27,8.3,7.4
1742,286,2025-Spring,2025-04-16,7.9,6.4
1743,287,2025-Spring,2025-04-28,7.0,6.1
1744,288,2025-Spring,2025-04-30,4.3,5.0
1745,289,2025-Spring,2025-04-11,4.8,4.7
1746,291,2025-Spring,2025-04-23,5.6,5.4
1747,293,2025-Spring,2025-04-15,4.5,7.2
1748,294,2025-Spring,2025-04-24,8.5,5.6
1749,301,2025-Spring,2025-04-21,5.7,5.8
1750,303,2025-Spring,2025-04-07,7.1,5.8
1751,304,2025-Spring,2025-04-27,8.5,9.6
1752,307,2025-Spring,2025-04-11,3.6,6.9
1753,308,2025-Spring,2025-04-25,9.3,7.4
1754,310,2025-Spring,2025-04-26,4.2,8.3
1755,311,2025-Spring,2025-04-10,4.4,6.3
1756,314,2025-Spring,2025-04-20,4.7,4.9
1757,315,2025-Spring,2025-04-04,9.3,3.0
1758,320,2025-Spring,2025-04-29,7.5,5.8
1759,324,2025-Spring,2025-04-04,4.8,4.1
1760,327,2025-Spring,2025-04-08,5.8,9.6
1761,330,2025-Spring,2025-04-17,5.4,6.4
1762,332,2025-Spring,2025-04-04,4.1,7.9
1763,333,2025-Spring,2025-04-07,5.4,5.5
1764,334,2025-Spring,2025-04-03,9.0,8.7
1765,335,2025-Spring,2025-04-30,9.0,4.1
1766,336,2025-Spring,2025-04-27,9.4,9.2
1767,337,2025-Spring,2025-04-06,3.5,4.2
1768,338,2025-Spring,2025-04-08,5.7,4.7
1769,339,2025-Spring,2025-04-23,7.9,4.0
1770,340,2025-Spring,2025-04-10,3.5,8.7
1771,341,2025-Spring,2025-04-15,5.1,5.0
1772,343,2025-Spring,2025-04-13,9.3,9.2
1773,349,2025-Spring,2025-04-22,3.8,7.5
1774,350,2025-Spring,2025-04-26,8.5,9.3
1775,351,2025-Spring,2025-04-03,3.8,6.9
1776,355,2025-Spring,2025-04-07,5.6,3.5
1777,356,2025-Spring,2025-04-24,4.0,4.2
1778,358,2025-Spring,2025-04-21,4.2,5.3
1779,359,2025-Spring,2025-04-17,3.8,7.1
1780,360,2025-Spring,2025-04-22,8.7,6.6
1781,362,2025-Spring,2025-04-04,4.7,7.6
1782,363,2025-Spring,2025-04-12,8.1,3.1
1783,364,2025-Spring,2025-04-20,8.5,3.5
1784,368,2025-Spring,2025-04-15,7.6,3.7
1785,369,2025-Spring,2025-04-16,7.0,6.8
1786,371,2025-Spring,2025-04-26,5.4,4.2
1787,373,2025-Spring,2025-04-19,8.9,7.4
1788,374,2025-Spring,2025-04-10,4.5,7.0
1789,375,2025-Spring,2025-04-17,4.2,3.7
1790,376,2025-Spring,2025-04-03,4.9,6.5
1791,377,2025-Spring,2025-04-23,6.0,6.9
1792,378,2025-Spring,2025-04-04,5.3,4.1
1793,379,2025-Spring,2025-04-01,9.2,8.6
1794,382,2025-Spring,2025-04-15,5.4,3.3
1795,383,2025-Spring,2025-04-29,6.7,5.1
1796,384,2025-Spring,2025-04-20,9.7,6.5
1797,386,2025-Spring,2025-04-13,5.8,5.0
1798,387,2025-Spring,2025-04-18,4.4,4.3
1799,390,2025-Spring,2025-04-22,5.9,9.0
1800,391,2025-Spring,2025-04-20,9.5,9.2
1801,393,2025-Spring,2025-04-09,7.9,6.9
1802,397,2025-Spring,2025-04-05,8.0,6.8
1803,398,2025-Spring,2025-04-04,4.1,3.4
1804,400,2025-Spring,2025-04-05,4.9,5.4
1805,402,2025-Spring,2025-04-06,9.1,4.6
1806,403,2025-Spring,2025-04-09,9.4,9.6
1807,405,2025-Spring,2025-04-24,9.0,9.3
1808,408,2025-Spring,2025-04-13,6.5,3.6
1809,409,2025-Spring,2025-04-25,4.5,9.8
1810,410,2025-Spring,2025-04-30,8.8,8.2
1811,412,2025-Spring,2025-04-08,6.9,6.0
1812,413,2025-Spring,2025-04-15,6.5,3.2
1813,417,2025-Spring,2025-04-24,4.7,9.8
1814,420,2025-Spring,2025-04-25,6.9,7.4
1815,423,2025-Spring,2025-04-13,9.2,5.1
1816,429,2025-Spring,2025-04-28,4.3,3.3
1817,430,2025-Spring,2025-04-06,8.5,8.7
1818,432,2025-Spring,2025-04-08,8.7,7.8
1819,434,2025-Spring,2025-04-03,3.6,7.6
1820,437,2025-Spring,2025-04-28,6.6,9.2
1821,438,2025-Spring,2025-04-15,8.6,3.9
1822,439,2025-Spring,2025-04-14,5.7,9.0
1823,440,2025-Spring,2025-04-26,7.7,6.6
1824,442,2025-Spring,2025-04-19,4.6,9.8
1825,443,2025-Spring,2025-04-24,9.5,7.8
1826,444,2025-Spring,2025-04-18,5.5,4.3
1827,445,2025-Spring,2025-04-04,8.6,4.2
1828,447,2025-Spring,2025-04-30,5.9,4.3
1829,448,2025-Spring,2025-04-06,8.4,6.1
1830,449,2025-Spring,2025-04-17,3.6,9.0
1831,451,2025-Spring,2025-04-06,7.6,4.6
1832,453,2025-Spring,2025-04-21,5.0,6.5
1833,454,2025-Spring,2025-04-19,5.0,8.6
1834,458,2025-Spring,2025-04-22,4.0,4.3
1835,459,2025-Spring,2025-04-23,6.4,3.4
1836,460,2025-Spring,2025-04-16,9.7,9.8
1837,461,2025-Spring,2025-04-16,5.9,7.9
1838,463,2025-Spring,2025-04-25,9.2,6.9
1839,464,2025-Spring,2025-04-20,7.4,9.2
1840,465,2025-Spring,2025-04-12,6.4,6.4
1841,467,2025-Spring,2025-04-25,3.9,6.7
1842,468,2025-Spring,2025-04-11,9.2,5.4
1843,469,2025-Spring,2025-04-27,5.1,4.9
1844,470,2025-Spring,2025-04-24,4.6,9.1
1845,472,2025-Spring,2025-04-11,4.1,8.6
1846,477,2025-Spring,2025-04-12,5.4,7.0
1847,478,2025-Spring,2025-04-23,5.7,9.3
1848,481,2025-Spring,2025-04-14,6.6,5.3
1849,482,2025-Spring,2025-04-28,8.6,5.9
1850,483,2025-Spring,2025-04-12,8.1,3.1
1851,487,2025-Spring,2025-04-16,5.0,9.0
1852,489,2025-Spring,2025-04-09,4.3,8.9
1853,491,2025-Spring,2025-04-17,8.5,6.2
1854,494,2025-Spring,2025-04-23,4.8,9.5
1855,495,2025-Spring,2025-04-07,7.5,6.7
1856,498,2025-Spring,2025-04-03,6.3,9.0
1857,501,2025-Spring,2025-04-19,8.2,5.4
1858,504,2025-Spring,2025-04-24,7.8,8.1
1859,507,2025-Spring,2025-04-29,4.5,8.1
1860,509,2025-Spring,2025-04-25,8.9,9.1
1861,510,2025-Spring,2025-04-03,5.4,8.7
1862,511,2025-Spring,2025-04-04,9.2,9.8
1863,514,2025-Spring,2025-04-06,9.6,3.4
1864,515,2025-Spring,2025-04-25,5.6,9.6
1865,517,2025-Spring,2025-04-01,3.7,8.5
1866,518,2025-Spring,2025-04-17,8.5,4.7
1867,519,2025-Spring,2025-04-18,9.5,7.9
1868,520,2025-Spring,2025-04-30,3.8,3.5
1869,521,2025-Spring,2025-04-03,8.0,3.2
1870,522,2025-Spring,2025-04-02,4.3,4.8
1871,523,2025-Spring,2025-04-14,7.5,6.2
1872,524,2025-Spring,2025-04-26,7.5,4.2
1873,526,2025-Spring,2025-04-19,7.3,6.3
1874,528,2025-Spring,2025-04-22,4.3,3.1
1875,531,2025-Spring,2025-04-10,7.7,4.7
1876,534,2025-Spring,2025-04-05,4.2,5.8
1877,535,2025-Spring,2025-04-02,8.6,5.0
1878,536,2025-Spring,2025-04-03,3.6,5.0
1879,537,2025-Spring,2025-04-08,5.6,5.3
1880,539,2025-Spring,2025-04-05,3.8,6.2
1881,541,2025-Spring,2025-04-22,4.3,4.6
1882,544,2025-Spring,2025-04-28,9.8,6.2
1883,545,2025-Spring,2025-04-16,5.9,8.3
1884,549,2025-Spring,2025-04-25,7.0,7.0
1885,550,2025-Spring,2025-04-18,9.2,8.6
1886,551,2025-Spring,2025-04-16,8.1,9.2
1887,553,2025-Spring,2025-04-16,6.4,3.5
1888,555,2025-Spring,2025-04-03,6.9,6.9
1889,556,2025-Spring,2025-04-21,7.5,4.1
1890,558,2025-Spring,2025-04-16,4.9,4.9
1891,559,2025-Spring,2025-04-09,5.5,8.0
1892,560,2025-Spring,2025-04-17,8.6,3.6
1893,564,2025-Spring,2025-04-24,4.9,3.8
1894,565,2025-Spring,2025-04-22,3.7,9.5
1895,566,2025-Spring,2025-04-13,8.4,7.9
1896,567,2025-Spring,2025-04-21,7.5,3.7
1897,570,2025-Spring,2025-04-20,4.7,6.9
1898,572,2025-Spring,2025-04-11,5.0,5.7
1899,573,2025-Spring,2025-04-12,9.2,8.6
1900,575,2025-Spring,2025-04-25,5.0,4.2
1901,576,2025-Spring,2025-04-19,5.5,3.2
1902,577,2025-Spring,2025-04-17,5.5,5.9
1903,578,2025-Spring,2025-04-05,9.7,8.0
1904,580,2025-Spring,2025-04-12,4.7,6.8
1905,581,2025-Spring,2025-04-02,7.8,5.4
1906,583,2025-Spring,2025-04-11,8.3,7.6
1907,586,2025-Spring,2025-04-30,8.3,3.2
1908,591,2025-Spring,2025-04-15,6.4,9.6
1909,593,2025-Spring,2025-04-26,7.2,9.0
1910,594,2025-Spring,2025-04-29,8.1,9.6
1911,597,2025-Spring,2025-04-02,6.4,4.0
1912,598,2025-Spring,2025-04-30,5.2,8.2
1913,600,2025-Spring,2025-04-16,8.3,3.5
1914,601,2025-Spring,2025-04-06,5.4,3.7
1915,602,2025-Spring,2025-04-22,6.6,7.7
1916,604,2025-Spring,2025-04-29,3.6,7.7
1917,605,2025-Spring,2025-04-14,6.1,3.6
1918,607,2025-Spring,2025-04-09,4.4,5.9
1919,609,2025-Spring,2025-04-16,3.9,4.8
1920,611,2025-Spring,2025-04-16,4.0,8.5
1921,613,2025-Spring,2025-04-15,8.4,4.6
1922,614,2025-Spring,2025-04-15,8.4,7.7
1923,615,2025-Spring,2025-04-08,8.5,3.2
1924,616,2025-Spring,2025-04-10,8.8,7.5
1925,618,2025-Spring,2025-04-20,9.0,7.5
1926,619,2025-Spring,2025-04-26,8.6,3.4
1927,620,2025-Spring,2025-04-25,3.9,8.4
1928,622,2025-Spring,2025-04-04,8.6,6.0
1929,624,2025-Spring,2025-04-24,6.7,7.0
1930,625,2025-Spring,2025-04-13,8.8,4.1
1931,628,2025-Spring,2025-04-10,8.9,3.8
1932,631,2025-Spring,2025-04-17,6.2,9.6
1933,632,2025-Spring,2025-04-08,4.0,4.8
1934,633,2025-Spring,2025-04-13,8.6,3.7
1935,635,2025-Spring,2025-04-12,7.2,9.1
1936,636,2025-Spring,2025-04-01,5.0,4.6
1937,638,2025-Spring,2025-04-24,8.8,5.4
1938,639,2025-Spring,2025-04-22,6.5,3.2
1939,643,2025-Spring,2025-04-05,5.5,9.0
1940,644,2025-Spring,2025-04-07,4.3,8.6
1941,645,2025-Spring,2025-04-21,3.9,7.0
1942,647,2025-Spring,2025-04-05,3.7,3.1
1943,648,2025-Spring,2025-04-24,6.0,7.0
1944,649,2025-Spring,2025-04-02,5.8,3.9
1945,650,2025-Spring,2025-04-22,5.4,4.1
1946,653,2025-Spring,2025-04-08,8.2,5.5
1947,655,2025-Spring,2025-04-09,7.7,5.1
1948,656,2025-Spring,2025-04-04,8.7,3.7
1949,658,2025-Spring,2025-04-20,7.1,7.2
1950,659,2025-Spring,2025-04-05,6.1,7.8
1951,660,2025-Spring,2025-04-28,8.7,5.1
1952,661,2025-Spring,2025-04-25,9.8,5.2
1953,663,2025-Spring,2025-04-05,8.0,7.2
1954,664,2025-Spring,2025-04-04,5.2,7.2
1955,667,2025-Spring,2025-04-02,4.7,4.3
1956,668,2025-Spring,2025-04-18,5.8,4.6
1957,669,2025-Spring,2025-04-02,7.9,9.5
1958,671,2025-Spring,2025-04-29,7.6,6.5
1959,672,2025-Spring,2025-04-01,9.3,6.4
1960,673,2025-Spring,2025-04-16,8.0,6.5
1961,674,2025-Spring,2025-04-29,9.1,8.6
1962,677,2025-Spring,2025-04-26,8.5,5.0
1963,678,2025-Spring,2025-04-06,5.3,7.8
1964,679,2025-Spring,2025-04-16,5.1,8.3
1965,680,2025-Spring,2025-04-13,5.2,7.0
1966,681,2025-Spring,2025-04-14,5.3,3.4
1967,682,2025-Spring,2025-04-13,7.1,8.9
1968,685,2025-Spring,2025-04-18,6.2,9.5
1969,686,2025-Spring,2025-04-12,8.6,8.5
1970,688,2025-Spring,2025-04-19,4.9,9.0
1971,690,2025-Spring,2025-04-21,9.0,7.4
1972,691,2025-Spring,2025-04-19,4.1,3.8
1973,693,2025-Spring,2025-04-15,4.5,5.5
1974,695,2025-Spring,2025-04-07,7.3,3.3
1975,700,2025-Spring,2025-04-27,9.7,8.8
1976,702,2025-Spring,2025-04-21,8.2,6.2
1977,703,2025-Spring,2025-04-05,6.0,3.9
1978,704,2025-Spring,2025-04-29,8.5,7.8
1979,705,2025-Spring,2025-04-04,7.8,8.3
1980,706,2025-Spring,2025-04-12,3.9,8.6
1981,711,2025-Spring,2025-04-22,7.5,6.5
1982,712,2025-Spring,2025-04-09,9.4,6.1
1983,713,2025-Spring,2025-04-05,7.8,4.7
1984,714,2025-Spring,2025-04-28,6.6,9.2
1985,716,2025-Spring,2025-04-24,5.2,9.3
1986,717,2025-Spring,2025-04-23,8.2,5.4
1987,718,2025-Spring,2025-04-27,6.4,6.4
1988,719,2025-Spring,2025-04-15,8.1,7.9
1989,720,2025-Spring,2025-04-28,5.3,7.9
1990,721,2025-Spring,2025-04-05,6.3,3.7
1991,722,2025-Spring,2025-04-28,4.4,7.6
1992,724,2025-Spring,2025-04-20,9.6,5.7
1993,725,2025-Spring,2025-04-05,6.5,3.7
1994,726,2025-Spring,2025-04-27,5.2,3.2
1995,728,2025-Spring,2025-04-02,5.3,9.3
1996,729,2025-Spring,2025-04-12,4.1,4.1
1997,730,2025-Spring,2025-04-17,4.0,3.8
1998,731,2025-Spring,2025-04-01,9.4,7.8
1999,733,2025-Spring,2025-04-20,4.5,6.2
2000,735,2025-Spring,2025-04-22,7.5,7.0
2001,736,2025-Spring,2025-04-30,6.8,7.9
2002,737,2025-Spring,2025-04-25,9.4,5.9
2003,738,2025-Spring,2025-04-09,4.7,7.2
2004,739,2025-Spring,2025-04-09,4.9,8.1
2005,742,2025-Spring,2025-04-24,8.5,7.9
2006,743,2025-Spring,2025-04-07,7.3,8.2
2007,744,2025-Spring,2025-04-03,8.7,5.3
2008,745,2025-Spring,2025-04-05,5.9,6.3
2009,748,2025-Spring,2025-04-07,9.1,7.3
2010,751,2025-Spring,2025-04-29,7.1,8.4
2011,754,2025-Spring,2025-04-28,6.6,5.5
2012,755,2025-Spring,2025-04-08,4.2,3.2
2013,756,2025-Spring,2025-04-18,7.1,4.3
2014,757,2025-Spring,2025-04-08,3.7,8.5
2015,759,2025-Spring,2025-04-20,4.8,4.6
2016,760,2025-Spring,2025-04-27,9.2,3.7
2017,761,2025-Spring,2025-04-16,9.7,9.0
2018,762,2025-Spring,2025-04-03,8.2,6.5
2019,763,2025-Spring,2025-04-25,4.5,7.7
2020,764,2025-Spring,2025-04-12,7.3,8.6
2021,766,2025-Spring,2025-04-14,6.9,3.1
2022,767,2025-Spring,2025-04-16,4.4,3.2
2023,768,2025-Spring,2025-04-16,4.0,4.1
2024,770,2025-Spring,2025-04-28,8.2,4.9
2025,771,2025-Spring,2025-04-20,9.8,7.8
2026,772,2025-Spring,2025-04-25,3.7,4.6
2027,773,2025-Spring,2025-04-11,8.6,9.2
2028,775,2025-Spring,2025-04-15,9.5,3.8
2029,776,2025-Spring,2025-04-26,7.4,4.3
2030,777,2025-Spring,2025-04-27,9.4,6.6
2031,778,2025-Spring,2025-04-14,8.9,9.0
2032,779,2025-Spring,2025-04-03,6.4,3.1
2033,782,2025-Spring,2025-04-08,9.4,3.3
2034,783,2025-Spring,2025-04-18,6.2,7.4
2035,784,2025-Spring,2025-04-26,6.6,5.3
2036,785,2025-Spring,2025-04-01,7.2,6.9
2037,786,2025-Spring,2025-04-11,3.8,7.2
2038,788,2025-Spring,2025-04-08,6.0,7.2
2039,789,2025-Spring,2025-04-05,6.3,6.4
2040,791,2025-Spring,2025-04-30,4.3,8.2
2041,793,2025-Spring,2025-04-10,8.5,9.2
2042,794,2025-Spring,2025-04-09,8.3,5.2
2043,795,2025-Spring,2025-04-23,5.1,5.7
2044,796,2025-Spring,2025-04-29,5.9,7.5
2045,798,2025-Spring,2025-04-07,8.9,9.1
2046,799,2025-Spring,2025-04-26,9.0,9.4
2047,801,2025-Spring,2025-04-09,9.6,6.0
2048,803,2025-Spring,2025-04-29,7.9,6.8
2049,808,2025-Spring,2025-04-11,6.3,7.2
2050,810,2025-Spring,2025-04-13,7.6,9.4
2051,811,2025-Spring,2025-04-05,9.7,5.0
2052,812,2025-Spring,2025-04-15,7.4,7.4
2053,813,2025-Spring,2025-04-20,9.1,4.5
2054,814,2025-Spring,2025-04-03,9.6,4.9
2055,815,2025-Spring,2025-04-27,4.2,8.0
2056,816,2025-Spring,2025-04-22,7.3,9.8
2057,818,2025-Spring,2025-04-08,9.7,6.0
2058,819,2025-Spring,2025-04-15,3.5,3.3
2059,820,2025-Spring,2025-04-07,6.0,3.5
2060,821,2025-Spring,2025-04-15,5.9,8.3
2061,822,2025-Spring,2025-04-14,9.2,9.1
2062,823,2025-Spring,2025-04-02,8.8,8.3
2063,825,2025-Spring,2025-04-24,4.5,9.5
2064,828,2025-Spring,2025-04-12,6.0,6.3
2065,829,2025-Spring,2025-04-03,4.5,4.7
2066,830,2025-Spring,2025-04-25,5.7,7.5
2067,832,2025-Spring,2025-04-19,4.2,4.6
2068,835,2025-Spring,2025-04-25,5.9,3.1
2069,836,2025-Spring,2025-04-26,8.1,3.0
2070,840,2025-Spring,2025-04-21,7.3,7.7
2071,841,2025-Spring,2025-04-07,9.2,4.8
2072,846,2025-Spring,2025-04-21,4.7,7.0
2073,847,2025-Spring,2025-04-24,9.4,4.8
2074,849,2025-Spring,2025-04-28,6.3,7.9
2075,850,2025-Spring,2025-04-01,8.1,8.4
2076,851,2025-Spring,2025-04-01,6.6,9.4
2077,852,2025-Spring,2025-04-09,8.5,4.7
2078,853,2025-Spring,2025-04-02,8.4,8.0
2079,854,2025-Spring,2025-04-28,7.7,9.7
2080,856,2025-Spring,2025-04-13,7.0,3.6
2081,861,2025-Spring,2025-04-30,7.9,6.0
2082,870,2025-Spring,2025-04-12,8.8,6.0
2083,871,2025-Spring,2025-04-05,5.3,6.7
2084,872,2025-Spring,2025-04-03,5.2,6.3
2085,873,2025-Spring,2025-04-08,7.5,4.7
2086,875,2025-Spring,2025-04-17,6.5,5.8
2087,878,2025-Spring,2025-04-21,4.5,4.4
2088,879,2025-Spring,2025-04-28,7.2,8.4
2089,882,2025-Spring,2025-04-11,7.0,3.2
2090,883,2025-Spring,2025-04-27,4.3,8.9
2091,884,2025-Spring,2025-04-23,3.5,7.9
2092,886,2025-Spring,2025-04-25,5.7,6.1
2093,888,2025-Spring,2025-04-27,8.7,4.8
2094,890,2025-Spring,2025-04-23,5.9,3.0
2095,891,2025-Spring,2025-04-18,7.2,4.6
2096,892,2025-Spring,2025-04-04,6.0,8.6
2097,893,2025-Spring,2025-04-15,7.6,6.3
2098,3,2025-Fall,2025-10-06,8.6,3.0
2099,4,2025-Fall,2025-10-06,8.7,3.9
2100,10,2025-Fall,2025-10-18,7.1,9.4
2101,12,2025-Fall,2025-10-30,8.7,3.4
2102,16,2025-Fall,2025-10-04,6.1,5.7
2103,21,2025-Fall,2025-10-04,3.8,6.0
